game_id,date_start,type,table,num,scoring_version,judge,winner_code,first_killed,best_player,our_player_count,our_players,table_players,source_url,error
519746,2026-02-20 22:00:00,match,1,64,3.0,Гуcь,1,73568,BELLEVIL,2,Фырчик; Лиса,sokl; отче; StronGlav; MadCat; BELLEVIL; Окабе; Лисa; Фырчик; Talisman; Aufstralia,https://polemicagame.com/match/519746,
521610,2026-02-22 10:00:00,match,1,49,3.0,Пиджак,0,1035,Doc.,1,Фартушная,shlyuba; Фартушная; Doc.; Ллирик; Antimuge; Фростик; Chuckles; Том; Воробушек; Рокса,https://polemicagame.com/match/521610,
521872,2026-02-22 10:00:00,match,1,53,3.0,Пиджак,1,1302,Сложный,1,Фартушная,Размен; Рокса; Фростик; Сложный; Stereo; Том; Doc.; Фартушная; shlyuba; Chuckles,https://polemicagame.com/match/521872,
521611,2026-02-22 11:00:00,match,1,50,3.0,Пиджак,1,36696,Воробушек,1,Фартушная,Фартушная; Doc.; Chuckles; Воробушек; Рокса; Ллирик; Antimuge; shlyuba; Фростик; Том,https://polemicagame.com/match/521611,
521873,2026-02-22 11:00:00,match,1,54,3.0,Пиджак,1,114573,Размен,1,Фартушная,Фартушная; Размен; Stereo; Том; Chuckles; Doc.; Сложный; shlyuba; Фростик; Рокса,https://polemicagame.com/match/521873,
521612,2026-02-22 12:00:00,match,1,51,3.0,Пиджак,1,5605,Ллирик,1,Фартушная,Doc.; Ллирик; shlyuba; Chuckles; Фартушная; Antimuge; Рокса; Фростик; Том; Воробушек,https://polemicagame.com/match/521612,
521874,2026-02-22 12:00:00,match,1,55,3.0,Пиджак,0,68210,Фартушная,1,Фартушная,Фартушная; shlyuba; Том; Фростик; Размен; Chuckles; Doc.; Stereo; Рокса; Сложный,https://polemicagame.com/match/521874,
521613,2026-02-22 13:00:00,match,1,52,3.0,Пиджак,0,1035,shlyuba,1,Фартушная,Том; Воробушек; Chuckles; Фростик; Ллирик; Фартушная; shlyuba; Doc.; Рокса; Antimuge,https://polemicagame.com/match/521613,
521875,2026-02-22 13:00:00,match,1,56,3.0,Пиджак,1,4807,Фартушная,1,Фартушная,Рокса; Фартушная; Том; shlyuba; Chuckles; Сложный; Размен; Фростик; Doc.; Stereo,https://polemicagame.com/match/521875,
522439,2026-02-23 10:00:00,match,1,1,3.0,Пиджак,1,11798,Мила Дон,2,Фырчик; Axeon,Lost Sky; yav salat; evgenich; BELLEVIL; Плюшка); Iven; Фырчик; Axeon; Мила Дон; Irukan,https://polemicagame.com/match/522439,
522440,2026-02-23 11:00:00,match,1,2,3.0,Пиджак,1,76996,Iven,2,Фырчик; Axeon,Плюшка); BELLEVIL; Lost Sky; Irukan; evgenich; Axeon; Мила Дон; yav salat; Фырчик; Iven,https://polemicagame.com/match/522440,
522441,2026-02-23 12:00:00,match,1,3,3.0,Пиджак,0,66476,Фырчик,2,Фырчик; Axeon,Фырчик; дьябло; Irukan; Мила Дон; Яникс; yav salat; evgenich; Iven; Axeon; Плюшка),https://polemicagame.com/match/522441,
522442,2026-02-23 13:00:00,match,1,4,3.0,Пиджак,1,76044,BELLEVIL,1,Фырчик,Iven; BELLEVIL; Фырчик; Яникс; Irukan; дьябло; Lost Sky; Мила Дон; Плюшка); evgenich,https://polemicagame.com/match/522442,
522443,2026-02-23 14:00:00,match,1,5,3.0,Пиджак,0,5623,Фырчик,1,Фырчик,Lost Sky; Мила Дон; BELLEVIL; дьябло; Фырчик; evgenich; Irukan; yav salat; Плюшка); Яникс,https://polemicagame.com/match/522443,
522444,2026-02-23 15:00:00,match,1,6,3.0,Пиджак,1,11798,Irukan,1,Axeon,Яникс; yav salat; Lost Sky; evgenich; Axeon; BELLEVIL; Irukan; Iven; Мила Дон; дьябло,https://polemicagame.com/match/522444,
522445,2026-02-23 16:00:00,match,1,7,3.0,Пиджак,1,107902,Axeon,2,Фырчик; Axeon,Мила Дон; Axeon; Lost Sky; Iven; Фырчик; evgenich; дьябло; Плюшка); Яникс; Irukan,https://polemicagame.com/match/522445,
522446,2026-02-23 17:00:00,match,1,8,3.0,Пиджак,1,113526,yav salat,2,Фырчик; Axeon,дьябло; Axeon; Iven; Фырчик; yav salat; Плюшка); BELLEVIL; Яникс; Мила Дон; Lost Sky,https://polemicagame.com/match/522446,
522447,2026-02-23 18:00:00,match,1,9,3.0,Пиджак,1,71396,Axeon,2,Фырчик; Axeon,Iven; Фырчик; evgenich; yav salat; Axeon; Плюшка); Яникс; BELLEVIL; дьябло; Мила Дон,https://polemicagame.com/match/522447,
522448,2026-02-23 19:00:00,match,1,10,3.0,Пиджак,0,81057,Axeon,2,Фырчик; Axeon,Мила Дон; Iven; Lost Sky; Яникс; Irukan; дьябло; BELLEVIL; Axeon; Фырчик; yav salat,https://polemicagame.com/match/522448,
522449,2026-02-23 20:00:00,match,1,11,3.0,Пиджак,1,11798,Iven,1,Axeon,Плюшка); дьябло; Irukan; Iven; Lost Sky; Яникс; Axeon; evgenich; BELLEVIL; yav salat,https://polemicagame.com/match/522449,
522450,2026-02-23 21:00:00,match,1,12,3.0,Пиджак,1,97638,Axeon,2,Фырчик; Axeon,evgenich; Lost Sky; Axeon; Фырчик; Яникс; Irukan; дьябло; yav salat; Плюшка); BELLEVIL,https://polemicagame.com/match/522450,
523853,2026-02-24 19:00:00,match,1,1,3.0,Лори,1,60797,Alena78,3,Ластхиро; Алёна; Macarena,Ллирик; Шахист; Размен; Ilushan; Ластхиро; Alena78; Macarena; Juls; Legacyy; Malkav,https://polemicagame.com/match/523853,
523854,2026-02-24 20:00:00,match,1,2,3.0,Лори,0,343,Macarena,3,Ластхиро; Алёна; Macarena,Legacyy; Ilushan; Macarena; Ллирик; Размен; Ластхиро; Malkav; Juls; Alena78; Шахист,https://polemicagame.com/match/523854,
523855,2026-02-24 21:00:00,match,1,3,3.0,Лори,0,85652,Macarena,3,Ластхиро; Алёна; Macarena,Шахист; Размен; Alena78; Legacyy; Ллирик; Ластхиро; Malkav; Macarena; Ilushan; Juls,https://polemicagame.com/match/523855,
523856,2026-02-24 22:00:00,match,1,4,3.0,Лори,1,70253,Ластхиро,3,Ластхиро; Алёна; Macarena,Ллирик; Шахист; Ilushan; Ластхиро; Malkav; Alena78; Macarena; Размен; Juls; Legacyy,https://polemicagame.com/match/523856,
524381,2026-02-25 18:09:39,match,1,1,3.0,Бийчанка,0,65699,Мелисса),3,Story; Кармин; Вега,Лиса; Smetanishe666; StronGlav; Мелисса); любитель мам; MadCat; Вега; Кармин; Avaluna; Story,https://polemicagame.com/match/524381,
523821,2026-02-25 19:00:00,match,1,65,3.0,Гуcь,1,66481,Anомалия,5,Кармин; Вега; Секрет; Аномалия; Марипоса,Urusta; Anомалия; Healer; Вега; Рэндом; Начальник; Марипоса; Секрет-; Кармин; paster,https://polemicagame.com/match/523821,
524432,2026-02-25 19:17:26,match,1,2,3.0,Accord,0,59762,Лиса,3,Story; Кармин; Вега,Avaluna; StronGlav; Мелисса); Лиса; любитель мам; MadCat; Story; Кармин; Вега; Smetanishe666,https://polemicagame.com/match/524432,
524435,2026-02-25 19:21:25,match,1,3,3.0,Accord,1,76935,Мелисса),3,Story; Кармин; Вега,Story; любитель мам; StronGlav; Вега; Мелисса); Avaluna; Лиса; Smetanishe666; MadCat; Кармин,https://polemicagame.com/match/524435,
524437,2026-02-25 19:23:01,match,1,4,3.0,Accord,0,54555,Вега,3,Story; Кармин; Вега,Мелисса); Story; Вега; StronGlav; Avaluna; Smetanishe666; Кармин; любитель мам; Лиса; MadCat,https://polemicagame.com/match/524437,
523822,2026-02-25 20:00:00,match,1,66,3.0,Гуcь,0,89880,Секрет-,5,Кармин; Вега; Секрет; Аномалия; Марипоса,Вега; Healer; Секрет-; Urusta; Марипоса; Anомалия; Рэндом; Начальник; paster; Кармин,https://polemicagame.com/match/523822,
523823,2026-02-25 21:00:00,match,1,67,3.0,Гуcь,1,74136,Urusta,5,Кармин; Вега; Секрет; Аномалия; Марипоса,Рэндом; Секрет-; Вега; paster; Начальник; Urusta; Healer; Кармин; Марипоса; Anомалия,https://polemicagame.com/match/523823,
523824,2026-02-25 22:00:00,match,1,68,3.0,Гуcь,1,66481,Anомалия,5,Кармин; Вега; Секрет; Аномалия; Марипоса,Кармин; Рэндом; Марипоса; Healer; Начальник; Urusta; paster; Вега; Anомалия; Секрет-,https://polemicagame.com/match/523824,
525789,2026-02-28 10:00:00,match,1,1,3.0,Anомалия,0,137363,paster,1,Axeon,paster; Milentovich; fargos; ГМЖ; Белаз; AvAnturist; Axeon; Аккорд; Жрица; Добро,https://polemicagame.com/match/525789,
526288,2026-02-28 10:30:00,match,1,1,3.0,Гуcь,0,65077,Марипоса,5,Кармин; Axeon; Секрет; Аномалия; Марипоса,StronGlav; sokl; Рэндом; paster; Anомалия; Марипоса; Axeon; Секрет-; Кармин; BELLEVIL,https://polemicagame.com/match/526288,
525790,2026-02-28 11:00:00,match,1,2,3.0,Anомалия,1,65649,Axeon,1,Axeon,paster; Добро; Жрица; Аккорд; Axeon; fargos; Белаз; Milentovich; ГМЖ; AvAnturist,https://polemicagame.com/match/525790,
526289,2026-02-28 11:30:00,match,1,2,3.0,Гуcь,0,88154,Секрет-,5,Кармин; Axeon; Секрет; Аномалия; Марипоса,Кармин; BELLEVIL; Axeon; paster; StronGlav; Марипоса; Anомалия; Секрет-; sokl; Рэндом,https://polemicagame.com/match/526289,
525791,2026-02-28 12:00:00,match,1,3,3.0,Anомалия,1,81057,paster,1,Axeon,paster; fargos; Жрица; Добро; Аккорд; AvAnturist; Белаз; Milentovich; Axeon; ГМЖ,https://polemicagame.com/match/525791,
526290,2026-02-28 12:30:00,match,1,3,3.0,Гуcь,0,11798,Axeon,5,Кармин; Axeon; Лиса; Секрет; Марипоса,Марипоса; Секрет-; Axeon; StronGlav; MadCat; Лисa; Рэндом; Кармин; paster; BELLEVIL,https://polemicagame.com/match/526290,
525792,2026-02-28 13:00:00,match,1,4,3.0,Anомалия,1,65649,fargos,1,Axeon,Аккорд; Жрица; fargos; Milentovich; Добро; ГМЖ; Axeon; paster; Белаз; AvAnturist,https://polemicagame.com/match/525792,
526291,2026-02-28 13:30:00,match,1,4,3.0,Гуcь,1,86129,Марипоса,5,Кармин; Лиса; Секрет; Аномалия; Марипоса,Anомалия; Марипоса; Кармин; StronGlav; Лисa; MadCat; Рэндом; BELLEVIL; sokl; Секрет-,https://polemicagame.com/match/526291,
525793,2026-02-28 14:00:00,match,1,5,3.0,Anомалия,0,65645,paster,1,Axeon,Axeon; paster; Добро; Белаз; AvAnturist; Milentovich; fargos; ГМЖ; Жрица; Аккорд,https://polemicagame.com/match/525793,
526292,2026-02-28 14:30:00,match,1,5,3.0,Гуcь,1,11798,paster,4,Кармин; Лиса; Аномалия; Марипоса,StronGlav; BELLEVIL; Кармин; Рэндом; MadCat; Марипоса; Лисa; Anомалия; sokl; paster,https://polemicagame.com/match/526292,
526293,2026-02-28 15:30:00,match,1,6,3.0,Гуcь,1,86129,paster,5,Кармин; Axeon; Лиса; Аномалия; Марипоса,Лисa; BELLEVIL; Марипоса; Кармин; Anомалия; StronGlav; Axeon; sokl; paster; MadCat,https://polemicagame.com/match/526293,
526294,2026-02-28 16:30:00,match,1,7,3.0,Гуcь,1,54555,paster,5,Кармин; Axeon; Лиса; Секрет; Аномалия,StronGlav; Anомалия; BELLEVIL; Кармин; Axeon; MadCat; Секрет-; Рэндом; Лисa; paster,https://polemicagame.com/match/526294,
526295,2026-02-28 17:30:00,match,1,8,3.0,Гуcь,1,81057,Кармин,5,Кармин; Axeon; Лиса; Секрет; Аномалия,sokl; Кармин; Anомалия; MadCat; Секрет-; Axeon; StronGlav; Рэндом; paster; Лисa,https://polemicagame.com/match/526295,
526296,2026-02-28 18:30:00,match,1,9,3.0,Гуcь,0,88154,Марипоса,6,Кармин; Axeon; Лиса; Секрет; Аномалия; Марипоса,sokl; Кармин; Лисa; Anомалия; StronGlav; Марипоса; Рэндом; Секрет-; Axeon; MadCat,https://polemicagame.com/match/526296,
526298,2026-02-28 20:30:00,match,1,11,3.0,Гуcь,1,65077,Марипоса,5,Axeon; Лиса; Секрет; Аномалия; Марипоса,Anомалия; paster; MadCat; Axeon; Лисa; sokl; Секрет-; BELLEVIL; Рэндом; Марипоса,https://polemicagame.com/match/526298,
526299,2026-02-28 21:30:00,match,1,12,3.0,Гуcь,0,86129,Axeon,6,Кармин; Axeon; Лиса; Секрет; Аномалия; Марипоса,Anомалия; Лисa; Кармин; Axeon; sokl; Марипоса; Секрет-; MadCat; BELLEVIL; paster,https://polemicagame.com/match/526299,
526669,2026-02-28 22:14:20,match,1,10,3.0,Гуcь,1,54555,Axeon,4,Axeon; Лиса; Секрет; Марипоса,Axeon; Рэндом; paster; BELLEVIL; MadCat; StronGlav; Марипоса; Лисa; sokl; Секрет-,https://polemicagame.com/match/526669,
526866,2026-03-02 10:00:00,match,1,1,3.0,Пиджак,1,60797,Ластхиро,3,Ластхиро; avomarika; Axeon,Сложный; avomarika; Axeon; Размен; Ллирик; Chuckles; Doc.; Доктор_Ливси; Ластхиро; paster,https://polemicagame.com/match/526866,
526867,2026-03-02 11:00:00,match,1,2,3.0,Пиджак,1,21576,paster,3,Ластхиро; avomarika; Axeon,Ластхиро; Сложный; Axeon; avomarika; Ллирик; Доктор_Ливси; Chuckles; paster; Doc.; Размен,https://polemicagame.com/match/526867,
526868,2026-03-02 12:00:00,match,1,3,3.0,Пиджак,1,1035,avomarika,3,Ластхиро; avomarika; Axeon,Doc.; Воробушек; Ллирик; Saint-P; paster; Ластхиро; avomarika; Chuckles; Axeon; Размен,https://polemicagame.com/match/526868,
526869,2026-03-02 13:00:00,match,1,4,3.0,Пиджак,0,4807,Doc.,3,Ластхиро; avomarika; Axeon,avomarika; paster; Saint-P; Axeon; Ластхиро; Размен; Chuckles; Воробушек; Ллирик; Doc.,https://polemicagame.com/match/526869,
526870,2026-03-02 14:00:00,match,1,5,3.0,Пиджак,1,8368,Doc.,2,Ластхиро; Axeon,Chuckles; Doc.; Воробушек; Сложный; Saint-P; Размен; Доктор_Ливси; Axeon; Ластхиро; Ллирик,https://polemicagame.com/match/526870,
526871,2026-03-02 15:00:00,match,1,6,3.0,Пиджак,1,396,Сложный,3,Ластхиро; avomarika; Axeon,Chuckles; Ластхиро; avomarika; Axeon; paster; Saint-P; Доктор_Ливси; Doc.; Воробушек; Сложный,https://polemicagame.com/match/526871,
526872,2026-03-02 16:00:00,match,1,7,3.0,Пиджак,0,68210,Ластхиро,3,Ластхиро; avomarika; Axeon,Ластхиро; avomarika; Воробушек; Сложный; paster; Ллирик; Доктор_Ливси; Axeon; Saint-P; Doc.,https://polemicagame.com/match/526872,
526873,2026-03-02 17:00:00,match,1,8,3.0,Пиджак,1,1035,Размен,3,Ластхиро; avomarika; Axeon,Сложный; avomarika; Доктор_Ливси; Saint-P; Воробушек; Axeon; paster; Ластхиро; Размен; Ллирик,https://polemicagame.com/match/526873,
526874,2026-03-02 18:00:00,match,1,9,3.0,Пиджак,0,4807,Axeon,2,Ластхиро; Axeon,Axeon; Доктор_Ливси; Chuckles; Ластхиро; paster; Saint-P; Воробушек; Размен; Сложный; Ллирик,https://polemicagame.com/match/526874,
526875,2026-03-02 19:00:00,match,1,10,3.0,Пиджак,1,396,Доктор_Ливси,2,Ластхиро; avomarika,avomarika; Doc.; Воробушек; Доктор_Ливси; Сложный; Ллирик; Chuckles; Saint-P; Ластхиро; Размен,https://polemicagame.com/match/526875,
526876,2026-03-02 20:00:00,match,1,11,3.0,Пиджак,1,21576,Saint-P,1,avomarika,Doc.; Доктор_Ливси; Saint-P; paster; Размен; Сложный; Воробушек; avomarika; Chuckles; Ллирик,https://polemicagame.com/match/526876,
526877,2026-03-02 21:00:00,match,1,12,3.0,Пиджак,1,71172,Воробушек,2,avomarika; Axeon,Доктор_Ливси; Сложный; Saint-P; Размен; Chuckles; paster; Воробушек; avomarika; Doc.; Axeon,https://polemicagame.com/match/526877,
528855,2026-03-04 18:18:30,match,1,24,3.0,Accord,1,58800,Арарат,1,Белладонна,Окабе; Белладонна; Сложный; Рэндом; Гoспoжa; Foxx; Krupliz; Арарат; Accord; Мелисса),https://polemicagame.com/match/528855,
530572,2026-03-08 10:00:00,match,1,1,3.0,Пиджак,1,5623,Стеша,2,Саня запчасти; Кармин,OranJ; Маэстро СПб; Стеша; Irukan; XXX Istrebitel mafii; Мила Дон; BELLEVIL; Кармин; саня запчасти; дьябло,https://polemicagame.com/match/530572,
530573,2026-03-08 11:00:00,match,1,2,3.0,Пиджак,1,11798,Кармин,2,Саня запчасти; Кармин,Маэстро СПб; Стеша; Кармин; OranJ; BELLEVIL; дьябло; Irukan; саня запчасти; Мила Дон; XXX Istrebitel mafii,https://polemicagame.com/match/530573,
530574,2026-03-08 12:00:00,match,1,3,3.0,Пиджак,0,11798,BELLEVIL,2,Саня запчасти; Кармин,Маэстро СПб; BELLEVIL; XXX Istrebitel mafii; Кармин; Стеша; дьябло; саня запчасти; Irukan; OranJ; Мила Дон,https://polemicagame.com/match/530574,
530575,2026-03-08 13:00:00,match,1,4,3.0,Пиджак,1,84958,Кармин,2,Саня запчасти; Кармин,Стеша; BELLEVIL; саня запчасти; OranJ; Мила Дон; Маэстро СПб; дьябло; Кармин; XXX Istrebitel mafii; Irukan,https://polemicagame.com/match/530575,
530576,2026-03-08 14:00:00,match,1,5,3.0,Пиджак,1,70516,саня запчасти,2,Саня запчасти; Кармин,Кармин; BELLEVIL; OranJ; Мила Дон; Irukan; дьябло; XXX Istrebitel mafii; Стеша; саня запчасти; Маэстро СПб,https://polemicagame.com/match/530576,
530577,2026-03-08 15:00:00,match,1,6,3.0,Пиджак,1,11798,Маэстро СПб,2,Саня запчасти; Кармин,Маэстро СПб; OranJ; Мила Дон; саня запчасти; Кармин; XXX Istrebitel mafii; дьябло; BELLEVIL; Стеша; Irukan,https://polemicagame.com/match/530577,
530578,2026-03-08 16:00:00,match,1,7,3.0,Пиджак,1,41582,дьябло,2,Саня запчасти; Кармин,XXX Istrebitel mafii; дьябло; Стеша; Кармин; BELLEVIL; OranJ; саня запчасти; Irukan; Мила Дон; Маэстро СПб,https://polemicagame.com/match/530578,
530579,2026-03-08 17:00:00,match,1,8,3.0,Пиджак,0,84958,Кармин,2,Саня запчасти; Кармин,Стеша; Кармин; BELLEVIL; OranJ; дьябло; Мила Дон; саня запчасти; XXX Istrebitel mafii; Irukan; Маэстро СПб,https://polemicagame.com/match/530579,
530580,2026-03-08 18:00:00,match,1,9,3.0,Пиджак,1,41582,OranJ,2,Саня запчасти; Кармин,Кармин; Стеша; Маэстро СПб; саня запчасти; BELLEVIL; XXX Istrebitel mafii; OranJ; Мила Дон; Irukan; дьябло,https://polemicagame.com/match/530580,
530581,2026-03-08 19:00:00,match,1,10,3.0,Пиджак,0,70516,Irukan,2,Саня запчасти; Кармин,саня запчасти; Irukan; OranJ; Кармин; Мила Дон; дьябло; BELLEVIL; Маэстро СПб; XXX Istrebitel mafii; Стеша,https://polemicagame.com/match/530581,
531844,2026-03-10 11:00:00,match,1,1,3.0,Пиджак,1,74059,Juls,3,Кармин; Axeon; Аномалия,StronGlav; Anомалия; Malkav; sokl; Кармин; Stereo; Juls; Том; MadCat; Axeon,https://polemicagame.com/match/531844,
531845,2026-03-10 12:00:00,match,1,2,3.0,Пиджак,1,85652,sokl,3,Кармин; Axeon; Аномалия,sokl; Malkav; Stereo; Axeon; MadCat; Juls; StronGlav; Кармин; Том; Anомалия,https://polemicagame.com/match/531845,
531846,2026-03-10 13:00:00,match,1,3,3.0,Пиджак,1,36696,Stereo,3,Кармин; Axeon; Аномалия,MadCat; Том; Anомалия; Stereo; Malkav; Juls; StronGlav; sokl; Кармин; Axeon,https://polemicagame.com/match/531846,
531847,2026-03-10 14:00:00,match,1,4,3.0,Пиджак,1,70516,Malkav,3,Кармин; Axeon; Аномалия,Juls; Stereo; Кармин; Anомалия; MadCat; sokl; StronGlav; Malkav; Axeon; Том,https://polemicagame.com/match/531847,
531848,2026-03-10 15:00:00,match,1,5,3.0,Пиджак,1,74059,Том,3,Кармин; Axeon; Аномалия,MadCat; Malkav; sokl; Juls; Stereo; Anомалия; Том; Кармин; Axeon; StronGlav,https://polemicagame.com/match/531848,
531849,2026-03-10 16:00:00,match,1,6,3.0,Пиджак,1,19019,StronGlav,3,Кармин; Axeon; Аномалия,Anомалия; Malkav; Juls; Axeon; MadCat; StronGlav; Кармин; Том; Stereo; sokl,https://polemicagame.com/match/531849,
531850,2026-03-10 17:00:00,match,1,7,3.0,Пиджак,1,98224,MadCat,3,Кармин; Axeon; Аномалия,Juls; Stereo; Кармин; MadCat; StronGlav; Anомалия; sokl; Axeon; Том; Malkav,https://polemicagame.com/match/531850,
531851,2026-03-10 18:00:00,match,1,8,3.0,Пиджак,0,85652,Anомалия,3,Кармин; Axeon; Аномалия,Axeon; Кармин; StronGlav; Anомалия; Том; MadCat; Malkav; Juls; Stereo; sokl,https://polemicagame.com/match/531851,
531852,2026-03-10 19:00:00,match,1,9,3.0,Пиджак,1,98224,Том,3,Кармин; Axeon; Аномалия,Axeon; Juls; Кармин; MadCat; Том; Anомалия; Stereo; StronGlav; sokl; Malkav,https://polemicagame.com/match/531852,
531853,2026-03-10 20:00:00,match,1,10,3.0,Пиджак,1,19019,Stereo,3,Кармин; Axeon; Аномалия,sokl; Кармин; Malkav; MadCat; Том; Axeon; Anомалия; Juls; Stereo; StronGlav,https://polemicagame.com/match/531853,
533211,2026-03-11 17:40:45,match,1,5,3.0,Accord,1,41582,светочка),2,Саня запчасти; Кармин,МиЗеС; светочка); Demi; саня запчасти; sokl; Лекc; Leap; Килми; Рэндом; Кармин,https://polemicagame.com/match/533211,
533221,2026-03-11 17:42:22,match,1,6,3.0,Accord,1,128567,Рэндом,2,Саня запчасти; Кармин,Лекc; Рэндом; МиЗеС; т3мный принтс; Demi; Килми; саня запчасти; Кармин; Leap; sokl,https://polemicagame.com/match/533221,
533222,2026-03-11 17:43:56,match,1,7,3.0,Accord,1,89473,т3мный принтс,2,Саня запчасти; Кармин,т3мный принтс; Килми; Рэндом; sokl; Кармин; саня запчасти; Leap; МиЗеС; Demi; Лекc,https://polemicagame.com/match/533222,
533224,2026-03-11 17:45:16,match,1,8,3.0,Accord,1,124298,Кармин,2,Саня запчасти; Кармин,саня запчасти; Лекc; Demi; Leap; МиЗеС; Рэндом; sokl; Кармин; т3мный принтс; Килми,https://polemicagame.com/match/533224,
535139,2026-03-14 11:00:00,match,1,1,3.0,Dmitry_st,0,71172,fey,2,Алёна; Саня запчасти,fey; Alena78; Homych; Demi; Doc.; Плюшка); KAA; саня запчасти; Сложный; Talisman,https://polemicagame.com/match/535139,
535140,2026-03-14 11:00:00,match,2,1,3.0,Лисa,0,84683,BELLEVIL,4,Фырчик; Белладонна; Аномалия; Марипоса,Белладонна; г-н Sema; Феномен; Anомалия; BELLEVIL; JTH; Baj0ra; Фырчик; Марипоса; pevoon,https://polemicagame.com/match/535140,
535141,2026-03-14 11:00:00,match,3,1,3.0,Mышьяк,1,64731,отче,2,Вега; Д. Колбасенко,Скажет; Кирюшкинс; Juls; отче; StronGlav; Вега; Шахист; WELSH; Данил_Колбасенко; Hartmann,https://polemicagame.com/match/535141,
535142,2026-03-14 11:00:00,match,4,1,3.0,Любезный,0,1306,Рэндом,4,Ластхиро; ФДМ; Story; Axeon,Stereo; ФДМ; Ластхиро; Story; Рэндом; Орочимару; Оладуш; sokl; Axeon; Ллирик,https://polemicagame.com/match/535142,
535143,2026-03-14 11:00:00,match,5,1,3.0,Музыка),1,101765,Доктор_Ливси,3,avomarika; Кармин; Секрет,Размен; avomarika; Секрет-; Кармин; Доктор_Ливси; chaffy; Айра.; Urusta; Лекc; Nevesta,https://polemicagame.com/match/535143,
535144,2026-03-14 12:00:00,match,1,2,3.0,Dmitry_st,1,70755,Айра.,1,Марипоса,Марипоса; г-н Sema; Juls; chaffy; Baj0ra; pevoon; Urusta; Лекc; Айра.; Nevesta,https://polemicagame.com/match/535144,
535145,2026-03-14 12:00:00,match,2,2,3.0,Лисa,0,70516,Кармин,4,avomarika; Кармин; Фырчик; Секрет,Кирюшкинс; Hartmann; Кармин; Секрет-; Рэндом; Фырчик; Скажет; Шахист; avomarika; Stereo,https://polemicagame.com/match/535145,
535146,2026-03-14 12:00:00,match,3,2,3.0,Mышьяк,1,584,Ллирик,1,Саня запчасти,Феномен; Доктор_Ливси; Размен; саня запчасти; Ллирик; fey; KAA; BELLEVIL; Homych; Плюшка),https://polemicagame.com/match/535146,
535147,2026-03-14 12:00:00,match,4,2,3.0,Любезный,1,84683,Doc.,5,Алёна; Вега; Белладонна; Д. Колбасенко; Аномалия,Alena78; Белладонна; отче; Anомалия; Talisman; sokl; Данил_Колбасенко; StronGlav; Doc.; Вега,https://polemicagame.com/match/535147,
535148,2026-03-14 12:00:00,match,5,2,3.0,Музыка),1,343,Demi,4,Ластхиро; ФДМ; Story; Axeon,Story; Оладуш; JTH; Орочимару; Demi; Ластхиро; ФДМ; WELSH; Axeon; Сложный,https://polemicagame.com/match/535148,
535149,2026-03-14 13:00:00,match,1,3,3.0,Dmitry_st,1,101765,pevoon,2,avomarika; Фырчик,pevoon; Скажет; Айра.; Hartmann; fey; JTH; Фырчик; Juls; Размен; avomarika,https://polemicagame.com/match/535149,
535150,2026-03-14 13:00:00,match,2,3,3.0,Лисa,1,1306,chaffy,4,ФДМ; Алёна; Саня запчасти; Секрет,Секрет-; ФДМ; chaffy; Demi; Urusta; саня запчасти; WELSH; Alena78; Орочимару; KAA,https://polemicagame.com/match/535150,
535151,2026-03-14 13:00:00,match,3,3,3.0,Mышьяк,1,2951,Сложный,4,Ластхиро; Кармин; Вега; Д. Колбасенко,Talisman; Кармин; Сложный; г-н Sema; Данил_Колбасенко; sokl; Оладуш; Ластхиро; Рэндом; Вега,https://polemicagame.com/match/535151,
535152,2026-03-14 13:00:00,match,4,3,3.0,Любезный,0,71172,Лекc,3,Story; Белладонна; Марипоса,Baj0ra; Лекc; Stereo; Шахист; Story; Nevesta; Белладонна; Марипоса; Doc.; Плюшка),https://polemicagame.com/match/535152,
535153,2026-03-14 13:00:00,match,,,,Музыка),1,584,Axeon,2,Axeon; Аномалия,Axeon; Anомалия; отче; Homych; StronGlav; Доктор_Ливси; BELLEVIL; Кирюшкинс; Ллирик; Феномен,https://polemicagame.com/match/535153,
535155,2026-03-14 14:00:00,match,2,4,3.0,Лисa,0,1306,Сложный,3,Ластхиро; ФДМ; Кармин,ФДМ; Talisman; KAA; Рэндом; Сложный; sokl; Ластхиро; Кармин; Baj0ra; fey,https://polemicagame.com/match/535155,
535156,2026-03-14 14:00:00,match,3,4,3.0,Mышьяк,1,101765,Орочимару,2,Белладонна; Секрет,Stereo; Размен; BELLEVIL; Орочимару; Juls; Белладонна; JTH; Секрет-; отче; Айра.,https://polemicagame.com/match/535156,
535157,2026-03-14 14:00:00,match,4,4,3.0,Любезный,1,3229,Homych,3,Саня запчасти; Фырчик; Марипоса,Марипоса; Homych; Ллирик; Nevesta; г-н Sema; pevoon; Плюшка); Феномен; саня запчасти; Фырчик,https://polemicagame.com/match/535157,
535158,2026-03-14 14:00:00,match,5,4,3.0,Музыка),0,71172,Доктор_Ливси,3,Story; Вега; Axeon,Axeon; Лекc; Вега; Hartmann; Urusta; chaffy; Доктор_Ливси; Шахист; Doc.; Story,https://polemicagame.com/match/535158,
535159,2026-03-14 15:00:00,match,1,5,3.0,Dmitry_st,0,48788,Baj0ra,2,Саня запчасти; Axeon,JTH; Лекc; Nevesta; саня запчасти; Baj0ra; Айра.; Доктор_Ливси; Axeon; г-н Sema; Скажет,https://polemicagame.com/match/535159,
